1662304026;3462;6;S
1662304027;3469;8;E
1662304028;3457;5;E
1662304029;3464;4;E
1662304030;3468;6;E
1662304031;3468;4;S
1662304032;3462;1;E
1662304033;3464;1;S
1662304034;3462;4;S
1662304035;3457;1;S
1662304036;3469;4;S
1662304037;3461;6;E
1662304038;3469;4;E
1662304039;3469;4;S
1662304040;3462;5;E
1662304041;3462;12;S
1662304042;3461;12;S
1662304043;3467;12;E
1662304044;3464;1;E
1662304045;3464;5;S
1662304046;3467;5;S
1662304047;3459;1;E
1662304048;3459;8;S
1662304049;3458;8;E
1662304050;3465;6;E
1662304051;3465;6;S
1662304052;3458;12;S
1662304053;3458;6;E
1662304054;3462;5;E
1662304055;3456;5;E
1662304056;3468;5;E
1662304057;3468;4;S
1662304058;3456;4;S
1662304059;3467;12;E
1662304060;3456;12;E
1662304061;3456;8;S
1662304062;3469;5;E
1662304063;3469;1;S
1662304064;3467;5;S
1662304065;3467;8;E
1662304066;3467;1;S
1662304067;3462;1;S
1662304068;3464;8;E
1662304069;3460;4;E
1662304070;3460;1;S
1662304071;3464;6;S
1662304072;3461;6;E
1662304073;3461;6;S
1662304074;3461;6;E
1662304075;3461;4;S
1662304076;3466;1;E
1662304077;3463;5;E
1662304078;3463;5;S
1662304079;3466;5;S
1662304080;3458;4;S
1662304081;3463;4;E
1662304082;3461;12;E
1662304083;3461;4;S
1662304084;3464;5;E
1662304085;3464;6;S
1662304086;3462;5;E
1662304087;3462;1;S
1662304088;3463;8;S
1662304089;3467;4;E
1662304090;3468;6;E
1662304091;3468;6;S
1662304092;3467;4;S
1662304093;3458;6;E
1662304094;3464;1;E
1662304095;3464;8;S
1662304096;3458;5;S
1662304097;3469;4;E
1662304098;3467;8;E
1662304099;3469;6;S
1662304100;3467;4;S
1662304101;3462;6;E
1662304102;3461;4;E
1662304103;3459;1;E
1662304104;3459;1;S
1662304105;3461;8;S
1662304106;3462;1;S
1662304107;3463;6;E
1662304108;3463;4;S
1662304109;3463;12;E
1662304110;3463;6;S
1662304111;3467;6;E
1662304112;3467;5;S
1662304113;3458;5;E
1662304114;3463;8;E
1662304115;3463;12;S
1662304116;3458;4;S
1662304117;3464;12;E
1662304118;3463;12;E
1662304119;3463;4;S
1662304120;3460;1;E
1662304121;3468;8;E
1662304122;3457;1;E
1662304123;3460;8;S
1662304124;3459;12;E
1662304125;3459;6;S
1662304126;3457;6;S
1662304127;3462;8;E
1662304128;3462;12;S
1662304129;3468;6;S
1662304130;3464;6;S
1662304131;3457;4;E
1662304132;3457;8;S
1662304133;3469;1;E
1662304134;3468;6;E
1662304135;3468;6;S
1662304136;3469;4;S
1662304137;3466;6;E
1662304138;3466;1;S
1662304139;3459;1;E
1662304140;3459;1;S
1662304141;3456;8;E
1662304142;3456;12;S
1662304143;3460;4;E
1662304144;3460;5;S
1662304145;3458;5;E
1662304146;3459;8;E
1662304147;3459;1;S
1662304148;3458;6;S
1662304149;3462;1;E
1662304150;3462;4;S
1662304151;3458;5;E
1662304152;3458;6;S
1662304153;3469;6;E
1662304154;3464;8;E
1662304155;3464;8;S
1662304156;3469;5;S
1662304157;3459;1;E
1662304158;3458;5;E
1662304159;3463;5;E
1662304160;3468;12;E
1662304161;3462;12;E
1662304162;3468;4;S
1662304163;3469;8;E
1662304164;3469;6;S
1662304165;3462;5;S
1662304166;3463;12;S
1662304167;3458;1;S
1662304168;3459;12;S
1662304169;3458;8;E
1662304170;3457;12;E
1662304171;3460;12;E
1662304172;3459;1;E
1662304173;3459;5;S
1662304174;3460;1;S
1662304175;3467;1;E
1662304176;3467;12;S
1662304177;3457;8;S
1662304178;3458;12;S
1662304179;3466;4;E
1662304180;3466;6;S
1662304181;3457;8;E
1662304182;3457;5;S
1662304183;3469;12;E
1662304184;3464;1;E
1662304185;3464;8;S
1662304186;3469;1;S
1662304187;3469;4;E
1662304188;3469;12;S
1662304189;3456;1;E
1662304190;3460;6;E
1662304191;3467;6;E
1662304192;3460;1;S
1662304193;3465;6;E
1662304194;3461;5;E
1662304195;3467;5;S
1662304196;3461;5;S
1662304197;3465;5;S
1662304198;3457;8;E
1662304199;3462;8;E
1662304200;3462;6;S
1662304201;3457;12;S
1662304202;3456;1;S
1662304203;3464;1;E
1662304204;3464;1;S
1662304205;3465;5;E
1662304206;3465;6;S
1662304207;3464;8;E
1662304208;3464;1;S
1662304209;3464;4;E
1662304210;3469;4;E
1662304211;3469;5;S
1662304212;3469;8;E
1662304213;3456;1;E
1662304214;3468;6;E
1662304215;3468;6;S
1662304216;3456;8;S
1662304217;3469;1;S
1662304218;3460;6;E
1662304219;3460;1;S
1662304220;3464;8;S
1662304221;3456;5;E
1662304222;3461;12;E
1662304223;3457;6;E
1662304224;3457;12;S
1662304225;3460;4;E
1662304226;3468;6;E
1662304227;3465;1;E
1662304228;3467;1;E
1662304229;3467;8;S
1662304230;3465;6;S
1662304231;3468;5;S
1662304232;3460;12;S
1662304233;3461;8;S
1662304234;3456;4;S
1662304235;3469;6;E
1662304236;3469;4;S
1662304237;3458;12;E
1662304238;3460;6;E
1662304239;3467;5;E
1662304240;3467;6;S
1662304241;3467;1;E
1662304242;3464;6;E
1662304243;3464;4;S
1662304244;3467;8;S
1662304245;3460;6;S
1662304246;3468;4;E
1662304247;3460;4;E
1662304248;3460;8;S
1662304249;3468;5;S
1662304250;3458;12;S
1662304251;3467;8;E
1662304252;3467;1;S
1662304253;3465;12;E
1662304254;3465;6;S
1662304255;3464;5;E
1662304256;3464;1;S
1662304257;3469;5;E
1662304258;3469;1;S
1662304259;3463;1;E
1662304260;3464;12;E
1662304261;3464;8;S
1662304262;3463;12;S
1662304263;3462;4;E
1662304264;3456;8;E
1662304265;3456;4;S
1662304266;3462;8;S
1662304267;3462;6;E
1662304268;3462;12;S
1662304269;3460;12;E
1662304270;3460;6;S
1662304271;3461;6;E
1662304272;3461;8;S
1662304273;3457;4;E
1662304274;3468;5;E
1662304275;3468;5;S
1662304276;3464;8;E
1662304277;3464;12;S
1662304278;3462;4;E
1662304279;3469;4;E
1662304280;3469;12;S
1662304281;3465;5;E
1662304282;3465;4;S
1662304283;3462;5;S
1662304284;3457;1;S
1662304285;3459;4;E
1662304286;3467;12;E
1662304287;3467;12;S
1662304288;3459;1;S
1662304289;3465;1;E
1662304290;3469;4;E
1662304291;3469;5;S
1662304292;3458;8;E
1662304293;3458;4;S
1662304294;3469;5;E
1662304295;3469;8;S
1662304296;3466;8;E
1662304297;3458;8;E
1662304298;3458;1;S
1662304299;3460;6;E
1662304300;3460;1;S
1662304301;3466;8;S
1662304302;3465;6;S
1662304303;3461;8;E
1662304304;3462;4;E
1662304305;3462;8;S
1662304306;3460;6;E
1662304307;3466;5;E
1662304308;3459;6;E
1662304309;3459;6;S
1662304310;3466;8;S
1662304311;3466;5;E
1662304312;3467;6;E
1662304313;3467;8;S
1662304314;3457;12;E
1662304315;3468;4;E
1662304316;3464;8;E
1662304317;3458;1;E
1662304318;3458;5;S
1662304319;3469;4;E
1662304320;3469;12;S
1662304321;3463;1;E
1662304322;3463;6;S
1662304323;3464;8;S
1662304324;3461;12;S
1662304325;3468;6;S
1662304326;3464;4;E
1662304327;3466;1;S
1662304328;3463;5;E
1662304329;3461;6;E
1662304330;3461;12;S
1662304331;3458;1;E
1662304332;3458;12;S
1662304333;3463;4;S
1662304334;3461;6;E
1662304335;3457;4;S
1662304336;3469;4;E
1662304337;3469;6;S
1662304338;3462;6;E
1662304339;3462;1;S
1662304340;3459;8;E
1662304341;3464;8;S
1662304342;3459;8;S
1662304343;3464;12;E
1662304344;3460;5;S
1662304345;3464;12;S
1662304346;3469;6;E
1662304347;3469;5;S
1662304348;3461;5;S
1662304349;3468;1;E
1662304350;3463;4;E
1662304351;3463;5;S
1662304352;3468;6;S
1662304353;3465;6;E
1662304354;3465;1;S
1662304355;3467;5;E
1662304356;3459;6;E
1662304357;3463;8;E
1662304358;3463;8;S
1662304359;3459;5;S
1662304360;3467;12;S
1662304361;3463;5;E
1662304362;3460;5;E
1662304363;3467;8;E
1662304364;3467;12;S
1662304365;3460;6;S
1662304366;3463;6;S
1662304367;3464;12;E
1662304368;3469;6;E
1662304369;3468;6;E
1662304370;3457;6;E
1662304371;3457;5;S
1662304372;3460;6;E
1662304373;3460;8;S
1662304374;3468;8;S
1662304375;3459;1;E
1662304376;3463;12;E
1662304377;3461;6;E
1662304378;3458;1;E
1662304379;3467;1;E
1662304380;3467;5;S
1662304381;3461;5;S
1662304382;3459;1;S
1662304383;3459;4;E
1662304384;3460;8;E
1662304385;3460;12;S
1662304386;3458;4;S
1662304387;3459;5;S
1662304388;3468;1;E
1662304389;3468;4;S
1662304390;3456;6;E
1662304391;3456;4;S
1662304392;3463;6;S
1662304393;3460;1;E
1662304394;3457;1;E
1662304395;3457;12;S
1662304396;3463;1;E
1662304397;3459;5;E
1662304398;3459;6;S
1662304399;3468;5;E
1662304400;3468;8;S
1662304401;3469;5;S
1662304402;3463;6;S
1662304403;3460;5;S
1662304404;3464;6;S
1662304405;3458;5;E
1662304406;3469;5;E
1662304407;3460;12;E
1662304408;3459;1;E
1662304409;3459;8;S
1662304410;3460;1;S
1662304411;3469;12;S
1662304412;3458;12;S
1662304413;3462;1;E
1662304414;3468;1;E
1662304415;3468;8;S
1662304416;3468;1;E
1662304417;3468;6;S
1662304418;3466;8;E
1662304419;3460;6;E
1662304420;3460;12;S
1662304421;3462;6;S
1662304422;3459;12;E
1662304423;3466;6;S
1662304424;3464;5;E
1662304425;3464;8;S
1662304426;3463;12;E
1662304427;3458;12;E
1662304428;3461;4;E
1662304429;3461;8;S
1662304430;3465;5;E
1662304431;3466;4;E
1662304432;3458;5;S
1662304433;3466;4;S
1662304434;3459;8;S
1662304435;3457;5;E
1662304436;3457;12;S
1662304437;3460;8;E
1662304438;3460;4;S
1662304439;3457;1;E
1662304440;3459;12;E
1662304441;3459;5;S
1662304442;3456;4;E
1662304443;3462;8;E
1662304444;3462;1;S
1662304445;3456;5;S
1662304446;3463;4;S
1662304447;3457;1;S
1662304448;3465;1;S
1662304449;3467;1;E
1662304450;3459;1;E
1662304451;3459;8;S
1662304452;3464;12;E
1662304453;3467;4;S
1662304454;3456;5;E
1662304455;3466;8;E
1662304456;3466;8;S
1662304457;3456;4;S
1662304458;3464;1;S
1662304459;3461;6;E
1662304460;3461;8;S
1662304461;3464;4;E
1662304462;3464;1;S
1662304463;3464;5;E
1662304464;3464;8;S
1662304465;3469;5;E
1662304466;3461;4;E
1662304467;3461;12;S
1662304468;3462;5;E
1662304469;3462;8;S
1662304470;3469;8;S
1662304471;3457;1;E
1662304472;3457;1;S
1662304473;3461;8;E
1662304474;3468;5;E
1662304475;3459;1;E
1662304476;3462;1;E
1662304477;3465;1;E
1662304478;3459;1;S
1662304479;3462;4;S
1662304480;3465;12;S
1662304481;3467;12;E
1662304482;3457;5;E
1662304483;3461;5;S
1662304484;3466;4;E
1662304485;3466;4;S
1662304486;3456;12;E
1662304487;3456;5;S
1662304488;3457;4;S
1662304489;3460;4;E
1662304490;3460;8;S
1662304491;3467;4;S
1662304492;3456;5;E
1662304493;3469;5;E
1662304494;3461;1;E
1662304495;3459;1;E
1662304496;3460;8;E
1662304497;3460;1;S
1662304498;3462;5;E
1662304499;3457;8;E
1662304500;3466;4;E
1662304501;3466;5;S
1662304502;3457;5;S
1662304503;3461;8;S
1662304504;3469;12;S
1662304505;3464;6;E
1662304506;3469;5;E
1662304507;3456;4;S
1662304508;3461;4;E
1662304509;3460;1;E
1662304510;3460;4;S
1662304511;3458;5;E
1662304512;3458;5;S
1662304513;3461;12;S
1662304514;3467;4;E
1662304515;3467;5;S
1662304516;3469;1;S
1662304517;3468;5;S
1662304518;3464;12;S
1662304519;3462;6;S
1662304520;3459;1;S
1662304521;3461;1;E
1662304522;3461;5;S
1662304523;3463;12;E
1662304524;3457;6;E
1662304525;3457;5;S
1662304526;3469;4;E
1662304527;3467;4;E
1662304528;3465;5;E
1662304529;3465;4;S
1662304530;3460;6;E
1662304531;3460;12;S
1662304532;3467;1;S
1662304533;3467;8;E
1662304534;3468;1;E
1662304535;3468;4;S
1662304536;3467;8;S
1662304537;3469;8;S
1662304538;3456;8;E
1662304539;3456;5;S
1662304540;3463;1;S
1662304541;3465;6;E
1662304542;3465;5;S
1662304543;3469;8;E
1662304544;3469;12;S
1662304545;3459;1;E
1662304546;3459;1;S
1662304547;3458;8;E
1662304548;3463;12;E
1662304549;3462;12;E
1662304550;3465;6;E
1662304551;3457;6;E
1662304552;3457;4;S
1662304553;3463;4;S
1662304554;3465;5;S
1662304555;3462;12;S
1662304556;3460;1;E
1662304557;3465;5;E
1662304558;3465;5;S
1662304559;3464;4;E
1662304560;3467;1;E
1662304561;3456;6;E
1662304562;3456;12;S
1662304563;3467;5;S
1662304564;3464;8;S
1662304565;3460;8;S
1662304566;3458;8;S
1662304567;3464;12;E
1662304568;3464;12;S
1662304569;3462;8;E
1662304570;3459;8;E
1662304571;3463;5;E
1662304572;3463;4;S
1662304573;3459;4;S
1662304574;3460;5;E
1662304575;3460;12;S
1662304576;3461;8;E
1662304577;3464;4;E
1662304578;3457;12;E
1662304579;3457;6;S
1662304580;3460;1;E
1662304581;3458;8;E
1662304582;3458;6;S
1662304583;3467;8;E
1662304584;3467;12;S
1662304585;3460;12;S
1662304586;3460;4;E
1662304587;3460;12;S
1662304588;3464;5;S
1662304589;3466;12;E
1662304590;3456;5;E
1662304591;3456;4;S
1662304592;3459;8;E
1662304593;3459;8;S
1662304594;3466;1;S
1662304595;3461;1;S
1662304596;3462;5;S
1662304597;3469;4;E
1662304598;3469;6;S
1662304599;3469;1;E
1662304600;3466;5;E
1662304601;3466;1;S
1662304602;3467;1;E
1662304603;3467;8;S
1662304604;3462;12;E
1662304605;3458;8;E
1662304606;3460;12;E
1662304607;3460;1;S
1662304608;3458;5;S
1662304609;3462;4;S
1662304610;3459;1;E
1662304611;3459;8;S
1662304612;3469;1;S
1662304613;3463;4;E
1662304614;3468;6;E
1662304615;3458;4;E
1662304616;3464;12;E
1662304617;3464;8;S
1662304618;3458;4;S
1662304619;3462;12;E
1662304620;3466;4;E
1662304621;3466;12;S
1662304622;3462;8;S
1662304623;3460;1;E
1662304624;3460;4;S
1662304625;3468;1;S
1662304626;3463;4;S
1662304627;3468;6;E
1662304628;3468;6;S
1662304629;3461;1;E
1662304630;3467;5;E
1662304631;3467;5;S
1662304632;3457;8;E
1662304633;3457;12;S
1662304634;3464;12;E
1662304635;3464;1;S
1662304636;3461;6;S
1662304637;3467;12;E
1662304638;3465;12;E
1662304639;3465;6;S
1662304640;3459;8;E
1662304641;3459;1;S
1662304642;3467;5;S
1662304643;3459;6;E
1662304644;3459;5;S
1662304645;3469;5;E
1662304646;3469;4;S
1662304647;3460;4;E
1662304648;3464;5;E
1662304649;3466;4;E
1662304650;3466;12;S
1662304651;3456;5;E
1662304652;3456;4;S
1662304653;3464;8;S
1662304654;3460;12;S
1662304655;3460;4;E
1662304656;3460;6;S
1662304657;3459;1;E
1662304658;3459;12;S
1662304659;3461;6;E
1662304660;3461;6;S
1662304661;3456;5;E
1662304662;3463;5;E
1662304663;3460;1;E
1662304664;3460;5;S
1662304665;3458;8;E
1662304666;3458;4;S
1662304667;3465;4;E
1662304668;3462;4;E
1662304669;3457;4;E
1662304670;3457;12;S
1662304671;3459;8;E
1662304672;3459;1;S
1662304673;3465;12;S
1662304674;3460;6;E
1662304675;3460;1;S
1662304676;3462;6;S
1662304677;3463;4;S
1662304678;3456;5;S
1662304679;3465;1;E
1662304680;3456;4;E
1662304681;3456;6;S
1662304682;3462;1;E
1662304683;3459;1;E
1662304684;3459;1;S
1662304685;3458;4;E
1662304686;3462;4;S
1662304687;3465;5;S
1662304688;3458;8;S
1662304689;3464;6;E
1662304690;3464;6;S
1662304691;3459;8;E
1662304692;3459;8;S
1662304693;3467;1;E
1662304694;3467;6;S
1662304695;3467;6;E
1662304696;3465;8;E
1662304697;3463;4;E
1662304698;3456;12;E
1662304699;3456;1;S
1662304700;3463;1;S
1662304701;3458;8;E
1662304702;3458;8;S
1662304703;3465;12;S
1662304704;3465;1;E
1662304705;3469;1;E
1662304706;3456;8;E
1662304707;3466;5;E
1662304708;3466;8;S
1662304709;3456;5;S
1662304710;3459;1;E
1662304711;3464;1;E
1662304712;3468;8;E
1662304713;3468;5;S
1662304714;3466;6;E
1662304715;3460;1;E
1662304716;3467;5;S
1662304717;3467;12;E
1662304718;3466;12;S
1662304719;3467;6;S
1662304720;3460;6;S
1662304721;3464;5;S
1662304722;3463;6;E
1662304723;3457;4;E
1662304724;3457;4;S
1662304725;3463;5;S
1662304726;3459;12;S
1662304727;3469;4;S
1662304728;3467;6;E
1662304729;3456;5;E
1662304730;3460;5;E
1662304731;3467;4;S
1662304732;3460;1;S
1662304733;3463;1;E
1662304734;3459;5;E
1662304735;3468;8;E
1662304736;3469;8;E
1662304737;3459;12;S
1662304738;3469;12;S
1662304739;3468;5;S
1662304740;3463;6;S
1662304741;3456;5;S
1662304742;3462;6;E
1662304743;3469;5;E
1662304744;3469;1;S
1662304745;3462;6;S
1662304746;3456;1;E
1662304747;3464;1;E
1662304748;3462;12;E
1662304749;3466;8;E
1662304750;3459;8;E
1662304751;3459;6;S
1662304752;3466;5;S
1662304753;3462;4;S
1662304754;3458;5;E
1662304755;3458;1;S
1662304756;3460;1;E
1662304757;3469;8;E
1662304758;3469;1;S
1662304759;3464;12;S
1662304760;3466;8;E
1662304761;3457;4;E
1662304762;3457;8;S
1662304763;3466;12;S
1662304764;3460;4;S
1662304765;3456;6;S
1662304766;3465;5;S
1662304767;3457;12;E
1662304768;3457;6;S
1662304769;3460;4;E
1662304770;3464;8;E
1662304771;3463;5;E
1662304772;3463;12;S
1662304773;3464;12;S
1662304774;3458;4;E
1662304775;3458;1;S
1662304776;3460;8;S
1662304777;3462;8;E
1662304778;3462;12;S
1662304779;3468;1;E
1662304780;3468;12;S
1662304781;3466;6;E
1662304782;3466;8;S
1662304783;3462;8;E
1662304784;3462;5;S
1662304785;3460;4;E
1662304786;3460;4;S
1662304787;3465;1;E
1662304788;3466;5;E
1662304789;3468;12;E
1662304790;3468;1;S
1662304791;3466;1;S
1662304792;3461;12;E
1662304793;3461;1;S
1662304794;3465;12;S
1662304795;3459;5;E
1662304796;3459;8;S
1662304797;3457;12;E
1662304798;3457;1;S
1662304799;3460;4;E
1662304800;3458;1;E
1662304801;3466;1;E
1662304802;3468;8;E
1662304803;3458;4;S
1662304804;3467;8;E
1662304805;3467;8;S
1662304806;3468;4;S
1662304807;3466;4;S
1662304808;3458;8;E
1662304809;3463;12;E
1662304810;3463;12;S
1662304811;3458;1;S
1662304812;3460;12;S
1662304813;3461;1;E
1662304814;3461;1;S
1662304815;3460;4;E
1662304816;3460;5;S
1662304817;3458;1;E
1662304818;3460;4;E
1662304819;3465;12;E
1662304820;3464;8;E
1662304821;3464;4;S
1662304822;3465;8;S
1662304823;3460;5;S
1662304824;3468;12;E
1662304825;3460;12;E
1662304826;3457;5;E
1662304827;3459;6;E
1662304828;3459;4;S
1662304829;3457;5;S
1662304830;3463;12;E
1662304831;3466;1;E
1662304832;3466;12;S
1662304833;3463;5;S
1662304834;3460;1;S
1662304835;3468;6;S
1662304836;3458;12;S
1662304837;3468;8;E
1662304838;3468;1;S
1662304839;3468;6;E
1662304840;3468;8;S
1662304841;3465;4;E
1662304842;3461;12;E
1662304843;3469;6;E
1662304844;3460;8;E
1662304845;3460;6;S
1662304846;3469;1;S
1662304847;3461;5;S
1662304848;3466;6;E
1662304849;3466;1;S
1662304850;3465;8;S
1662304851;3462;12;E
1662304852;3462;8;S
1662304853;3463;4;E
1662304854;3462;12;E
1662304855;3462;1;S
1662304856;3463;6;S
1662304857;3465;6;E
1662304858;3465;5;S
1662304859;3467;12;E
1662304860;3466;8;E
1662304861;3466;1;S
1662304862;3461;4;E
1662304863;3456;8;E
1662304864;3461;4;S
1662304865;3456;1;S
1662304866;3467;12;S
1662304867;3465;5;E
1662304868;3465;5;S
1662304869;3466;8;E
1662304870;3466;8;S
1662304871;3469;5;E
1662304872;3468;5;E
1662304873;3458;6;E
1662304874;3460;5;E
1662304875;3461;4;E
1662304876;3461;6;S
1662304877;3460;1;S
1662304878;3458;12;S
1662304879;3463;6;E
1662304880;3463;1;S
1662304881;3468;12;S
1662304882;3466;8;E
1662304883;3466;12;S
1662304884;3469;4;S
1662304885;3463;12;E
1662304886;3463;8;S
1662304887;3459;1;E
1662304888;3465;5;E
1662304889;3465;1;S
1662304890;3466;12;E
1662304891;3466;1;S
1662304892;3459;8;S
