164917463;1;3464;E
164917464;8;3466;S
164917465;8;3468;E
164917466;5;3465;S
164917467;12;3457;S
164917468;5;3465;E
164917469;6;3456;E
164917470;4;3456;E
164917471;6;3464;E
164917472;12;3467;E
164917473;8;3465;S
164917474;6;3458;S
164917475;1;3458;E
164917476;6;3459;S
164917477;1;3468;E
164917478;8;3456;E
164917479;1;3459;S
164917480;12;3460;S
164917481;1;3468;E
164917482;8;3463;S
164917483;8;3468;E
164917484;4;3456;S
164917485;4;3464;S
164917486;4;3460;S
164917487;5;3467;S
164917488;5;3464;S
164917489;5;3466;E
164917490;1;3464;S
164917491;4;3464;E
164917492;5;3460;S
164917493;1;3458;E
164917494;6;3468;E
164917495;8;3467;E
164917496;5;3465;E
164917497;4;3459;E
164917498;8;3460;E
164917499;8;3466;S
164917500;8;3460;S
164917501;8;3464;S
164917502;5;3458;E
164917503;12;3464;E
164917504;6;3458;S
164917505;1;3467;E
164917506;6;3468;S
164917507;5;3464;E
164917508;4;3463;E
164917509;1;3466;E
164917510;12;3467;E
164917511;4;3465;E
164917512;8;3457;E
164917513;12;3468;S
164917514;1;3466;S
164917515;8;3465;E
164917516;1;3464;S
164917517;4;3459;S
164917518;6;3457;S
164917519;1;3457;S
164917520;1;3461;E
164917521;8;3465;S
164917522;5;3459;S
164917523;12;3468;E
164917524;5;3460;S
164917525;8;3462;E
164917526;4;3459;E
164917527;12;3463;S
164917528;6;3460;S
164917529;4;3461;E
164917530;5;3465;S
164917531;6;3457;E
164917532;5;3457;E
164917533;6;3456;E
164917534;12;3461;S
164917535;12;3459;E
164917536;8;3458;S
164917537;1;3456;S
164917538;12;3458;E
164917539;1;3466;E
164917540;8;3464;E
164917541;5;3461;E
164917542;8;3465;S
164917543;12;3456;S
164917544;4;3463;E
164917545;8;3469;E
164917546;12;3469;S
164917547;1;3465;S
164917548;5;3456;E
164917549;8;3459;E
164917550;4;3458;E
164917551;4;3456;S
164917552;8;3457;S
164917553;4;3460;E
164917554;8;3463;S
164917555;12;3469;E
164917556;1;3458;S
164917557;5;3458;S
164917558;12;3467;S
164917559;1;3464;E
164917560;5;3460;E
164917561;8;3464;S
164917562;1;3464;E
164917563;5;3468;E
164917564;5;3464;S
164917565;8;3459;E
164917566;4;3459;E
164917567;6;3467;E
164917568;1;3467;S
164917569;8;3462;S
164917570;8;3464;E
164917571;6;3466;S
164917572;6;3462;S
164917573;5;3459;S
164917574;1;3458;E
164917575;6;3468;S
164917576;1;3469;E
164917577;1;3459;S
164917578;8;3461;S
164917579;5;3457;S
164917580;6;3463;S
164917581;6;3457;S
164917582;4;3459;E
164917583;8;3468;S
164917584;12;3464;E
164917585;5;3466;E
164917586;6;3469;S
164917587;6;3465;E
164917588;1;3461;S
164917589;1;3464;E
164917590;1;3469;S
164917591;4;3460;E
164917592;12;3457;S
164917593;1;3461;E
164917594;6;3461;E
164917595;1;3461;E
164917596;12;3463;S
164917597;12;3459;S
164917598;5;3459;S
164917599;4;3457;S
164917600;5;3456;E
164917601;4;3463;E
164917602;4;3463;E
164917603;6;3465;S
164917604;1;3458;E
164917605;6;3463;E
164917606;5;3459;E
164917607;6;3457;E
164917608;12;3464;S
164917609;6;3467;E
164917610;5;3456;E
164917611;12;3462;E
164917612;8;3463;E
164917613;12;3467;S
164917614;8;3459;S
164917615;4;3462;S
164917616;6;3459;E
164917617;6;3460;S
164917618;6;3456;E
164917619;8;3464;E
164917620;12;3469;E
164917621;8;3459;E
164917622;5;3456;S
164917623;4;3458;E
164917624;12;3464;E
164917625;12;3467;S
164917626;4;3468;E
164917627;1;3464;S
164917628;6;3462;E
164917629;5;3458;E
164917630;8;3465;E
164917631;4;3466;E
164917632;4;3466;S
164917633;6;3459;S
164917634;8;3458;E
164917635;6;3459;E
164917636;8;3466;E
164917637;6;3466;E
164917638;12;3460;E
164917639;1;3467;E
164917640;12;3463;E
164917641;8;3463;E
164917642;8;3468;S
164917643;5;3456;S
164917644;5;3469;S
164917645;12;3469;S
164917646;1;3460;S
164917647;6;3468;S
164917648;4;3456;E
164917649;12;3469;S
164917650;4;3464;S
164917651;8;3465;S
164917652;1;3467;S
164917653;1;3462;S
164917654;8;3458;S
164917655;12;3456;S
164917656;12;3462;S
164917657;8;3456;S
164917658;1;3465;S
164917659;1;3457;E
164917660;12;3464;S
164917661;6;3456;S
164917662;8;3465;S
164917663;12;3459;S
164917664;5;3457;S
164917665;5;3459;E
164917666;8;3467;E
164917667;12;3465;E
164917668;5;3463;S
164917669;8;3465;S
164917670;4;3463;E
164917671;4;3460;S
164917672;6;3462;E
164917673;4;3458;S
164917674;6;3456;S
164917675;5;3462;E
164917676;6;3469;E
164917677;1;3463;E
164917678;12;3468;S
164917679;5;3460;E
164917680;8;3467;S
164917681;8;3465;E
164917682;6;3469;S
164917683;5;3467;E
164917684;6;3466;S
164917685;12;3459;E
164917686;1;3468;E
164917687;5;3467;E
164917688;4;3467;E
164917689;1;3465;E
164917690;6;3456;S
164917691;12;3465;E
164917692;5;3457;E
164917693;4;3465;S
164917694;1;3462;S
164917695;5;3461;E
164917696;12;3467;S
164917697;4;3460;S
164917698;4;3456;E
164917699;1;3465;S
164917700;5;3460;S
164917701;4;3468;E
164917702;12;3466;S
164917703;12;3466;S
164917704;1;3465;S
164917705;5;3464;E
164917706;4;3469;S
164917707;6;3456;S
164917708;6;3466;E
164917709;8;3468;E
164917710;5;3461;E
164917711;8;3464;E
164917712;8;3463;E
164917713;4;3467;S
164917714;4;3457;S
164917715;5;3464;E
164917716;5;3468;S
164917717;5;3467;E
164917718;4;3468;S
164917719;1;3466;S
164917720;8;3469;S
164917721;1;3460;E
164917722;8;3456;S
164917723;12;3456;E
164917724;5;3456;S
164917725;12;3466;E
164917726;1;3457;E
164917727;4;3464;E
164917728;12;3461;E
164917729;5;3459;E
164917730;8;3457;E
164917731;5;3461;E
164917732;8;3463;S
164917733;8;3464;E
164917734;1;3465;S
164917735;4;3460;S
164917736;6;3460;S
164917737;12;3460;E
164917738;12;3469;E
164917739;12;3457;S
164917740;4;3459;S
164917741;6;3461;S
164917742;8;3464;S
164917743;12;3466;E
164917744;1;3459;S
164917745;1;3468;E
164917746;8;3464;S
164917747;12;3465;S
164917748;8;3458;E
164917749;5;3464;E
164917750;4;3456;E
164917751;1;3466;S
164917752;12;3464;E
164917753;8;3469;E
164917754;5;3464;S
164917755;6;3468;S
164917756;8;3458;E
164917757;12;3457;S
164917758;12;3457;E
164917759;8;3465;E
164917760;8;3466;E
164917761;5;3463;S
164917762;5;3467;E
164917763;1;3464;E
164917764;1;3460;E
164917765;5;3467;E
164917766;6;3468;S
164917767;5;3467;S
164917768;6;3465;S
164917769;8;3468;S
164917770;12;3465;S
164917771;6;3461;E
164917772;5;3461;E
164917773;4;3460;E
164917774;1;3461;E
164917775;12;3469;S
164917776;6;3462;S
164917777;6;3456;S
164917778;6;3465;E
164917779;12;3460;S
164917780;5;3462;S
164917781;5;3462;S
164917782;8;3465;S
164917783;5;3464;E
164917784;5;3469;S
164917785;4;3459;S
164917786;4;3463;S
164917787;1;3457;E
164917788;1;3463;S
164917789;4;3467;S
164917790;4;3459;S
164917791;8;3463;E
164917792;1;3460;S
164917793;12;3468;E
164917794;6;3465;E
164917795;6;3459;E
164917796;6;3458;S
164917797;5;3466;E
164917798;4;3468;S
164917799;12;3462;E
164917800;4;3464;S
164917801;8;3467;E
164917802;12;3460;S
164917803;8;3458;S
164917804;8;3458;E
164917805;5;3457;E
164917806;5;3458;E
164917807;6;3463;E
164917808;5;3467;E
164917809;1;3456;E
164917810;5;3460;E
164917811;12;3466;S
164917812;4;3458;S
164917813;4;3458;S
164917814;4;3466;E
164917815;6;3467;E
164917816;5;3461;S
164917817;1;3464;S
164917818;12;3465;S
164917819;6;3459;S
164917820;1;3456;E
164917821;12;3464;E
164917822;4;3457;S
164917823;5;3463;E
164917824;4;3467;S
164917825;12;3464;E
164917826;1;3465;S
164917827;4;3466;S
164917828;6;3469;S
164917829;6;3461;E
164917830;8;3464;S
164917831;4;3463;S
164917832;8;3466;E
164917833;1;3460;S
164917834;1;3468;E
164917835;8;3464;E
164917836;8;3459;S
164917837;6;3465;E
164917838;8;3467;S
164917839;8;3469;S
164917840;12;3461;E
164917841;8;3467;E
164917842;6;3456;S
164917843;12;3459;S
164917844;12;3456;E
164917845;6;3464;E
164917846;1;3463;E
164917847;6;3468;E
164917848;6;3463;E
164917849;1;3463;E
164917850;8;3467;S
164917851;4;3468;S
164917852;8;3467;E
164917853;8;3463;S
164917854;4;3468;S
164917855;6;3466;S
164917856;6;3459;S
164917857;5;3462;S
164917858;8;3456;E
164917859;12;3460;E
164917860;5;3458;E
164917861;12;3457;E
164917862;5;3467;E
164917863;6;3467;E
164917864;12;3461;S
164917865;1;3459;S
164917866;12;3469;S
164917867;5;3466;E
164917868;5;3458;E
164917869;4;3460;S
164917870;12;3469;E
164917871;4;3467;E
164917872;12;3461;S
164917873;5;3458;E
164917874;4;3469;E
164917875;8;3456;E
164917876;1;3459;E
164917877;12;3461;S
164917878;1;3469;E
164917879;4;3468;E
164917880;12;3456;E
164917881;4;3457;S
164917882;8;3460;E
164917883;8;3462;E
164917884;4;3467;E
164917885;1;3456;S
164917886;1;3463;E
164917887;5;3457;S
164917888;5;3463;S
164917889;8;3465;S
164917890;5;3456;S
164917891;8;3467;S
164917892;1;3464;E
164917893;1;3457;E
164917894;6;3457;S
164917895;4;3458;E
164917896;4;3469;S
164917897;12;3460;S
164917898;12;3465;S
164917899;1;3463;E
164917900;4;3456;S
164917901;5;3458;E
164917902;5;3457;E
164917903;4;3457;E
164917904;6;3466;E
164917905;8;3457;E
164917906;8;3458;S
164917907;1;3464;S
164917908;12;3464;E
164917909;5;3469;S
164917910;6;3461;E
164917911;5;3469;S
164917912;6;3462;S
164917913;4;3458;E
164917914;8;3462;E
164917915;1;3462;E
164917916;4;3458;E
164917917;6;3464;S
164917918;6;3464;E
164917919;8;3465;S
164917920;6;3462;S
164917921;1;3460;E
164917922;8;3457;E
164917923;1;3465;S
164917924;1;3462;E
164917925;4;3462;S
164917926;5;3463;S
164917927;6;3456;E
164917928;5;3466;E
164917929;1;3456;E
164917930;4;3466;E
164917931;8;3459;S
164917932;12;3467;S
164917933;8;3457;E
164917934;8;3461;E
164917935;1;3465;S
164917936;5;3466;S
164917937;1;3459;E
164917938;8;3456;E
164917939;5;3457;S
164917940;6;3458;E
164917941;5;3460;S
164917942;12;3460;E
164917943;1;3457;S
164917944;6;3463;S
164917945;8;3457;S
164917946;5;3461;S
164917947;6;3457;S
164917948;4;3463;E
164917949;6;3460;S
164917950;4;3461;S
164917951;1;3458;E
164917952;8;3462;E
164917953;6;3460;E
164917954;12;3464;S
164917955;6;3467;E
164917956;12;3457;S
164917957;1;3469;S
164917958;12;3462;S
164917959;5;3468;E
164917960;4;3458;E
164917961;6;3463;S
164917962;1;3469;S
164917963;6;3468;E
164917964;6;3456;E
164917965;4;3468;E
164917966;6;3468;S
164917967;12;3460;S
164917968;5;3465;E
164917969;4;3458;S
164917970;5;3459;S
164917971;4;3464;S
164917972;5;3465;E
164917973;6;3459;E
164917974;5;3459;S
164917975;1;3469;S
164917976;8;3459;S
164917977;1;3465;S
164917978;8;3461;S
164917979;6;3468;E
164917980;12;3461;E
164917981;12;3461;E
164917982;4;3468;S
164917983;4;3460;E
164917984;4;3467;E
164917985;5;3467;S
164917986;1;3459;S
164917987;5;3469;E
164917988;4;3469;E
164917989;8;3460;E
164917990;1;3461;E
164917991;12;3459;S
164917992;4;3460;E
164917993;8;3467;S
164917994;6;3463;E
164917995;6;3459;E
164917996;4;3459;S
164917997;8;3468;E
164917998;8;3465;S
164917999;6;3469;E
164918000;5;3457;S
164918001;6;3460;E
164918002;8;3456;S
164918003;1;3468;E
164918004;8;3465;E
164918005;4;3465;E
164918006;5;3460;E
164918007;6;3457;E
164918008;1;3457;E
164918009;5;3465;E
164918010;1;3461;S
164918011;5;3468;S
164918012;4;3463;S
164918013;1;3466;E
164918014;5;3461;E
164918015;4;3460;E
164918016;12;3461;S
164918017;8;3459;E
164918018;1;3460;E
164918019;4;3464;E
164918020;8;3464;E
164918021;12;3466;S
164918022;8;3461;E
164918023;4;3460;S
164918024;8;3466;S
164918025;6;3463;S
164918026;5;3462;E
164918027;8;3464;E
164918028;12;3462;S
164918029;5;3460;S
164918030;8;3468;S
164918031;1;3462;E
164918032;4;3457;E
164918033;6;3469;E
164918034;8;3459;S
164918035;5;3461;E
164918036;6;3466;E
164918037;12;3459;E
164918038;5;3464;E
164918039;4;3466;E
164918040;6;3457;E
164918041;8;3461;S
164918042;12;3459;S
164918043;6;3462;S
164918044;5;3469;S
164918045;5;3460;S
164918046;4;3456;E
164918047;1;3468;S
164918048;1;3458;S
164918049;6;3469;S
164918050;8;3458;S
164918051;12;3466;E
164918052;6;3460;S
164918053;6;3469;S
164918054;12;3466;S
164918055;5;3457;E
164918056;5;3463;S
164918057;5;3463;S
164918058;6;3466;S
164918059;12;3466;S
164918060;6;3459;S
164918061;12;3469;E
164918062;4;3468;E
164918063;12;3458;S
164918064;1;3468;E
164918065;8;3463;S
164918066;4;3469;E
164918067;6;3456;E
164918068;12;3459;E
164918069;5;3467;S
164918070;12;3462;E
164918071;8;3462;E
164918072;6;3463;S
164918073;1;3464;E
164918074;8;3469;S
164918075;1;3464;S
164918076;8;3466;E
164918077;12;3464;E
164918078;5;3457;S
164918079;12;3458;E
164918080;8;3461;E
164918081;4;3469;S
164918082;1;3465;E
164918083;4;3464;S
164918084;1;3467;S
164918085;8;3462;E
164918086;12;3458;E
164918087;6;3457;E
164918088;4;3463;E
164918089;6;3461;S
164918090;8;3462;E
164918091;5;3456;E
164918092;5;3467;E
